post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1120213762001096705,SoGallant,Mon Apr 22 06:32:28 +0000 2019,if ur not being urself ur wack,#,@,612,223
1120129375096037376,SoGallant,Mon Apr 22 00:57:08 +0000 2019,RT @127JKE: @SoGallant Moving that weight in gold bruh,#,@127JKE@SoGallant@,0,4
1120128688576536578,SoGallant,Mon Apr 22 00:54:24 +0000 2019,my demo https://t.co/WX4iWChhhA,#,@,77,2
1119743715122094080,SoGallant,Sat Apr 20 23:24:40 +0000 2019,baby grizz panda and ice bear my little homies man miss them https://t.co/aOXIZm5AgF,#,@,384,39
1119715875177656320,SoGallant,Sat Apr 20 21:34:02 +0000 2019,was there last weekend but i cant go back im a nerd i got allergies https://t.co/gZlpEnSFMl,#,@,146,7
1119522522125357056,SoGallant,Sat Apr 20 08:45:43 +0000 2019,normal af to me https://t.co/IR7cmDX3Kn,#,@,40,4
1119317048134213632,SoGallant,Fri Apr 19 19:09:14 +0000 2019,🙏🏿 https://t.co/vUwu1dcEX1,#,@,67,0
1119171062510391297,SoGallant,Fri Apr 19 09:29:09 +0000 2019,stay strong https://t.co/sEvtl4KQJe,#,@,132,11
1119170893597552640,SoGallant,Fri Apr 19 09:28:28 +0000 2019,RT @parniavee: @SoGallant is a God,#,@parniavee@SoGallant@,0,1
1118952897364910080,SoGallant,Thu Apr 18 19:02:14 +0000 2019,RT @YaCommander: This is my song right now. It's so damn smoooooth. @SoGallant https://t.co/RknzEYNkDF,#,@YaCommander@SoGallant@,0,3
1118747545134440449,SoGallant,Thu Apr 18 05:26:14 +0000 2019,true and imperfect better than perfect and untrue,#,@,378,120
1121784731249651713,Houndmouth,Fri Apr 26 14:34:56 +0000 2019,"RT @brooklynbowl: | ON SALE NOW! | Tickets to @houndmouth on OCT 4 + 5 are #onsalenow:
10/4--&gt;&gt; https://t.co/FyDqGwu9iJ
10/5--&gt;&gt; https://t.…",#onsalenow#,@brooklynbowl@Houndmouth@,0,1
1121764983530979328,Houndmouth,Fri Apr 26 13:16:28 +0000 2019,"Rado originally wrote and recorded ""Talk of The Town"" with the late Richard Swift (a hero to us), and their version… https://t.co/1cAoFwt8vL",#,@,10,0
1121764425235664896,Houndmouth,Fri Apr 26 13:14:15 +0000 2019,"These are the last of the unreleased b-sides to come from the Golden Age sessions, produced by Jonathan Rado and Shawn Everett.",#,@,8,0
1121756296599023617,Houndmouth,Fri Apr 26 12:41:56 +0000 2019,"New music today! California Voodoo Part II is on the streams. Spotify, Apple Music, Limewire, all that good stuff.… https://t.co/aplQGCdf33",#,@,40,6
1121053601814732800,Houndmouth,Wed Apr 24 14:09:41 +0000 2019,"🚨🚨🚨
New dates added. On sale Friday.

https://t.co/D9ljGXyzA3 https://t.co/LbaBCE3K8H",#,@,36,7
1121053012598886401,Houndmouth,Wed Apr 24 14:07:21 +0000 2019,"RT @bluebirddenver: *JUST ANNOUNCED* @Houndmouth on Friday, November 8th. Tickets go on sale this Friday at 10AM through @axs! https://t.co…",#,@bluebirddenver@Houndmouth@axs@,0,3
1121053002876559360,Houndmouth,Wed Apr 24 14:07:18 +0000 2019,"RT @brooklynbowl: | JUST ANNOUNCED! | Tickets to @houndmouth on OCT 4 + 5 go on sale FRI, APR 26:
10/4--&gt;&gt; https://t.co/Lav8GmMTQr
10/5--&gt;&gt;…",#,@brooklynbowl@Houndmouth@,0,2
1120682526903865345,Houndmouth,Tue Apr 23 13:35:10 +0000 2019,@headandtheheart If it happens it happens! Enjoy your day 🙏☀️,#,@headandtheheart@,8,0
1120658741148385280,Houndmouth,Tue Apr 23 12:00:39 +0000 2019,@mowwrote Don’t underestimate the vacuum of negativity. Have a nice day. Enjoy,#,@mowwrote@,1,0
1120439098790031367,Houndmouth,Mon Apr 22 21:27:52 +0000 2019,It takes more energy to complain about a piece of garbage as opposed to picking it up. Happy Earth Day. Just pick it up.,#,@,100,22
1119285123583762432,Houndmouth,Fri Apr 19 17:02:23 +0000 2019,California Voodoo Part II. Out next Friday 4/26. Get notified right when it drops: https://t.co/Fmr7ZXKMOV https://t.co/2nlF3rWcgd,#,@,50,11
1118656971622711302,Houndmouth,Wed Apr 17 23:26:20 +0000 2019,sedona https://t.co/MpYwETapUd,#,@,571,72
1118156861398769669,Houndmouth,Tue Apr 16 14:19:04 +0000 2019,@TheLiamJones 4/26 :),#,@TheLiamJones@,3,0
1117593734147866624,Houndmouth,Mon Apr 15 01:01:24 +0000 2019,@chloeassh Girrrrl they should send us a whip for that song.,#,@chloeassh@,2,0
1116734890152800257,Houndmouth,Fri Apr 12 16:08:40 +0000 2019,RT @TheVogue: FOR BACK TO BACK NIGHTS! Friday 4/26 &amp; Saturday 4/27 @Houndmouth performs at #thevogueindy with support @HARPOOOONER. Tickets…,#thevogueindy#,@TheVogue@Houndmouth@HARPOOOONER@,0,4
1115666530635796480,Houndmouth,Tue Apr 09 17:23:23 +0000 2019,Two new tracks out this weekend for RSD! Tag your local record store to show support &amp; let them know you’re comin’… https://t.co/J7Iuyx4X0w,#,@,67,10
1113481832488689665,Houndmouth,Wed Apr 03 16:42:11 +0000 2019,"RT @recordstoreday: Speaking the Voodoo truth, @houndmouth is.
https://t.co/r0KYzexGQS https://t.co/vHyWUtymDY",#,@recordstoreday@Houndmouth@,0,2
1113163019658330114,Houndmouth,Tue Apr 02 19:35:20 +0000 2019,"RT @TheVogue: Did you hear?!? @houndmouth will be playing at #thevogueindy back to back nights Friday 4/26 &amp; Saturday 4/27!! For tickets, g…",#thevogueindy#,@TheVogue@Houndmouth@,0,7
1113088676517593088,Houndmouth,Tue Apr 02 14:39:55 +0000 2019,@dj_mitchell94 @recordstoreday it's April 2nd and we stand by this tweet,#,@dj_mitchell94@recordstoreday@,5,1
1112884863617691648,Houndmouth,Tue Apr 02 01:10:02 +0000 2019,A couple of new songs coming to you soon via @recordstoreday - Support your local record store,#,@recordstoreday@,111,15
1121784711733444614,icarus,Fri Apr 26 14:34:51 +0000 2019,Set times for @theklabristol Tonight! https://t.co/vym9kJh24X,#,@theklabristol@,0,0
1121741083275350016,icarus,Fri Apr 26 11:41:29 +0000 2019,Our brand new single #Brotherhood is out today! Listen here: https://t.co/SHb8GTiq0k https://t.co/YSouW8TBSy,#Brotherhood#,@,5,2
1121461439200419840,icarus,Thu Apr 25 17:10:17 +0000 2019,@XOYO_London last night was incredible! Still buzzing from it today. Thanks to everyone who came out and made it so… https://t.co/FX2khwRAEG,#,@XOYO_London@,2,2
1121125929378635778,icarus,Wed Apr 24 18:57:05 +0000 2019,"@naomimorris @XOYO_London @gigsandtours 7:45 My Friend
8:30 Apres
9:30 us!",#,@naomimorris@XOYO_London@gigsandtours@,1,0
1121038350415204353,icarus,Wed Apr 24 13:09:05 +0000 2019,"RT @MarkMackenzieUK: Buzzing to play at @SWG3glasgow tomorrow night, supporting @icarus on their live tour. Tickets: https://t.co/36BaCkhub…",#,@MarkMackenzieUK@SWG3glasgow@icarus@,0,3
1119158845530488833,icarus,Fri Apr 19 08:40:36 +0000 2019,@Ollietyler_ Unfortunately not. Just the Live Show 👍🏼👍🏼,#,@Ollietyler_@,0,0
1118638840674177024,icarus,Wed Apr 17 22:14:17 +0000 2019,@MurphNTurph You too mate! 🙏🏼🙏🏼,#,@MurphNTurph@,1,0
1118569361525149698,icarus,Wed Apr 17 17:38:12 +0000 2019,New Music coming next week 👀👀 #Brotherhood https://t.co/IWFzDabAby,#Brotherhood#,@,32,7
1118071813794406400,icarus,Tue Apr 16 08:41:07 +0000 2019,Not gonna lie - @kingandearly have got some MASSIVE records in the locker 🤯🤯,#,@kingandearly@,3,0
1117910492389920768,icarus,Mon Apr 15 22:00:05 +0000 2019,RT @NitelifeBristol: Talented Bristol duo @icarus have managed to carve their own niche in the crowded world of house-driven electronic mus…,#,@NitelifeBristol@icarus@,0,1
1117883197377761280,icarus,Mon Apr 15 20:11:38 +0000 2019,Can’t wait for this! Tickets: https://t.co/qqURaIOpOS https://t.co/Q8p9ZmYPSj,#,@,3,1
1117860042617675778,icarus,Mon Apr 15 18:39:37 +0000 2019,Looking forward to the @weareflyboy  crew joining us on tour next week! @apressounds @myfrienduk @MarkMackenzieUK… https://t.co/L58Vx4ynaT,#,@weareflyboy@apressounds@myfrienduk@MarkMackenzieUK@,4,0
1114064635391610880,icarus,Fri Apr 05 07:18:02 +0000 2019,"Our Live Tour kicks off in a few weeks and we’re getting so excited to play all of this new music for you! 

London… https://t.co/Qa6v8zpkZt",#,@,5,1
1112884647011254278,icarus,Tue Apr 02 01:09:10 +0000 2019,Check out the latest issue of @NitelifeBristol featuring an interview and shoot with yours truly! 🙏🏼🙏🏼… https://t.co/xv4FmERhgx,#,@NitelifeBristol@,0,0
1112884067798794240,icarus,Tue Apr 02 01:06:52 +0000 2019,"RT @NitelifeBristol: Grab a copy of our new issue on your way home for the best live music &amp; events all April, plus features from @icarus,…",#,@NitelifeBristol@icarus@,0,1
1112883971375943680,icarus,Tue Apr 02 01:06:29 +0000 2019,"RT @weareflyboy: S/O @SonyMusicCH for adding @kingandearly - Moving Forward to their ""Ambient Lounge' playlist! https://t.co/gZUlvryVHU",#,@weareflyboy@SonyMusicCH@kingandearly@,0,2
1112582375668502529,icarus,Mon Apr 01 05:08:03 +0000 2019,"RT @ListenUpbiz: .@kingandearly new one on @icarus's label just got added to @SonyMusicCH ""Ambient Lounge"" playlist 🛋💃

Hit follow below to…",#,@ListenUpbiz@kingandearly@icarus@SonyMusicCH@,0,2
1112582333511561216,icarus,Mon Apr 01 05:07:53 +0000 2019,RT @RevistaKuadro: La primera presentación de @icarus en México. Se presenta en el escenario Claro Música del #Vaiven19 😍 https://t.co/nBCv…,#Vaiven19#,@RevistaKuadro@icarus@,0,1
1112582047636217856,icarus,Mon Apr 01 05:06:45 +0000 2019,Big tune @kingandearly 🌊🌊 https://t.co/JJH1ENItu5,#,@kingandearly@,3,1
1111791039709368320,icarus,Sat Mar 30 00:43:34 +0000 2019,🙌🏼🙌🏼 https://t.co/gA0iIY2KSy,#,@,2,0
1121761096992317442,jasonderulo,Fri Apr 26 13:01:01 +0000 2019,#flexfriday https://t.co/1YBRQxh042,#flexfriday#,@,545,51
1121501996383531008,jasonderulo,Thu Apr 25 19:51:27 +0000 2019,And I appreciate you https://t.co/IPITiJcohH,#,@,259,17
1121043982849458177,jasonderulo,Wed Apr 24 13:31:28 +0000 2019,The stars were out tonight https://t.co/If9y0QVXOH,#,@,912,87
1120362405857333255,jasonderulo,Mon Apr 22 16:23:07 +0000 2019,"Show your craziest 1 rep workout 💪🏾
#the1challenge watch till end 😂😂 https://t.co/i8R0YSXgdL",#the1challenge#,@,1106,144
1119406674349969408,jasonderulo,Sat Apr 20 01:05:23 +0000 2019,😂😂 daaamn iPhone pics ain’t good no more ?!? https://t.co/tXEFr0h3EA,#,@,394,27
1119295854890770432,jasonderulo,Fri Apr 19 17:45:01 +0000 2019,My 18th video to hit 100+ million views! #Goodbye - I appreciate you more than you know! Drop a 🔥if you’re ready fo… https://t.co/IHGeAx8LHZ,#Goodbye#,@,3724,641
1119289454647099392,jasonderulo,Fri Apr 19 17:19:36 +0000 2019,"RT @CurrentPop: “Goodbye” by @JasonDerulo &amp; @DavidGuetta feat. @NickiMinaj has surpassed 100 MILLION streams. 

This is Jason’s 18th, Guett…",#,@CurrentPop@jasonderulo@davidguetta@NICKIMINAJ@,0,78
1118863624905248769,jasonderulo,Thu Apr 18 13:07:30 +0000 2019,"Feeling excited to be performing back in the US after 4 months touring &amp; 3 months of shooting a film (CATS) 
First… https://t.co/OhzFLtmknh",#,@,508,51
1118538170168008706,jasonderulo,Wed Apr 17 15:34:15 +0000 2019,"They say dogs look like their owners. Thoughts?? 
#LA #Hollywoodsign #Hollywood https://t.co/o4SUS0RKLP",#LA#Hollywoodsign#Hollywood#,@,1150,116
1118218190402646016,jasonderulo,Tue Apr 16 18:22:46 +0000 2019,RT @topsify: Our boo #JasonDerulo is celebrating the 5 year anniversary of the #TalkDirty album 🙌🏾  What's your favorite song on the record…,#JasonDerulo#TalkDirty#,@topsify@,0,23
1117917969173164033,jasonderulo,Mon Apr 15 22:29:48 +0000 2019,Much love @AppleMusic #talkdirty #talkdirtyalbum #fithyearanniversary https://t.co/3edFaTG8fc,#talkdirty#talkdirtyalbum#fithyearanniversary#,@AppleMusic@,336,43
1117863746884571136,jasonderulo,Mon Apr 15 18:54:20 +0000 2019,"Here’s to 5 year anniversary to the #TalkDirty album 🙌🏾... gonna go live on my ig in a couple hours, let’s talk https://t.co/K86pVrBRsv",#TalkDirty#,@,890,89
1117598150934564864,jasonderulo,Mon Apr 15 01:18:57 +0000 2019,It was hot af 😂 https://t.co/A0GLkHI5Bh,#,@,158,12
1117565165678014464,jasonderulo,Sun Apr 14 23:07:53 +0000 2019,"Winter is coming.. 
#gameofthrones https://t.co/zz3HxZUB7O",#gameofthrones#,@,922,116
1117192261815685122,jasonderulo,Sat Apr 13 22:26:06 +0000 2019,I would be honored https://t.co/BH7JCPVt4P,#,@,531,36
1117164698649157632,jasonderulo,Sat Apr 13 20:36:34 +0000 2019,Love this. 🙌🏾 see ya’ll soon https://t.co/ydX9glI2qc,#,@,227,12
1116699744674435072,jasonderulo,Fri Apr 12 13:49:01 +0000 2019,I took a selfie wit yo’ B E A C H https://t.co/zgC4Y4Xmlk,#,@,1522,95
1115282166378840064,jasonderulo,Mon Apr 08 15:56:04 +0000 2019,"@nusr_ett gave the kid a show last night 🙏🏾 #saltbae

https://t.co/7LlwElEMMA https://t.co/asv2UDZnke",#saltbae#,@nusr_ett@,32,8
1114748042392100865,jasonderulo,Sun Apr 07 04:33:38 +0000 2019,RT @_iiiJe: I can’t get over last night!!! It was the best night of my life!! @jasonderulo is my number one singer and I came all way from…,#,@_iiiJe@jasonderulo@,0,9
1114280199565266950,jasonderulo,Fri Apr 05 21:34:36 +0000 2019,"RT @Danimassa1: @jasonderulo OMG despite wind and rain in Bahrain, I would have waited all night to see you perform!  You were incredible!…",#,@Danimassa1@jasonderulo@,0,9
1120533113757741057,listentokai,Tue Apr 23 03:41:27 +0000 2019,oh dis was me for sure 🙋🏻‍♀️ https://t.co/Vmh6Q3PzAg,#,@,19,0
1103821231554420736,listentokai,Fri Mar 08 00:54:24 +0000 2019,@jillian13_ &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3,#,@jillian13_@,2,0
1103818215933665280,listentokai,Fri Mar 08 00:42:25 +0000 2019,"@jillian13_ Ah!!! &lt;3 girl, it's been a journey!!!! i've been working my little butt off for the last two years maki… https://t.co/chi7ni1D5g",#,@jillian13_@,6,2
1103816798510567425,listentokai,Fri Mar 08 00:36:47 +0000 2019,@jillian13_ I like to think it will be 🙏🏼,#,@jillian13_@,5,1
1103815986598182912,listentokai,Fri Mar 08 00:33:33 +0000 2019,you will be hearing from me soon ❤️ https://t.co/owF7vXIcdP,#,@,69,6
1097679321139793921,listentokai,Tue Feb 19 02:08:38 +0000 2019,let's GO!!!!!! @marwilliamson 2020!!!!! https://t.co/GmXclpMIpj,#,@marwilliamson@,18,4
1078818025846030336,listentokai,Sat Dec 29 01:00:35 +0000 2018,I love my family dearly but can the smiths just adopt me like part time?,#,@,86,12
1063106926752362496,listentokai,Thu Nov 15 16:30:17 +0000 2018,What she said https://t.co/n2eXXJz3av,#,@,39,3
1063106793692262400,listentokai,Thu Nov 15 16:29:45 +0000 2018,@ALLENBELGARDE Will be soon 😉,#,@ALLENBELGARDE@,2,0
1062916174378237954,listentokai,Thu Nov 15 03:52:18 +0000 2018,people with hazel eyes are my weakness,#,@,109,12
1056380053578084353,listentokai,Sun Oct 28 03:00:06 +0000 2018,"@SSKofiAsante I know I keep saying promise, but promise... it’s coming 🙏🏼",#,@SSKofiAsante@,14,2
1055258411850317824,listentokai,Thu Oct 25 00:43:05 +0000 2018,yah I’m broken and messy and vibrantly alive,#,@,127,31
1038171364572639232,listentokai,Fri Sep 07 21:05:16 +0000 2018,damn mac 😔 devastated over this.,#,@,130,13
1027380161174331393,listentokai,Thu Aug 09 02:24:52 +0000 2018,A miracle is a shift in perspective and praying for it WORKS. Im telllllllllllin ya,#,@,81,13
1025097068795199489,listentokai,Thu Aug 02 19:12:41 +0000 2018,if you cancel plans on me don’t feel bad because this introvert is secretly jumping up and down with joy for another solo evening,#,@,179,36
1024768484146786304,listentokai,Wed Aug 01 21:27:00 +0000 2018,@RickeyRoy6 I’ve stopped giving updates because things are always evolving and changing but let’s just say that you… https://t.co/Jyvu1bDgFz,#,@RickeyRoy6@,1,0
1023765107313008641,listentokai,Mon Jul 30 02:59:56 +0000 2018,I need Aaliyah on Spotify but whyyyyyyy 😩,#,@,60,4
1022880293181505536,listentokai,Fri Jul 27 16:24:00 +0000 2018,@ashleyh8syouu Most definitely,#,@ashleyh8syouu@,3,0
1020027510942326784,listentokai,Thu Jul 19 19:28:04 +0000 2018,facts https://t.co/BUXnXtqFiU,#,@,40,6
1014318274564067328,listentokai,Wed Jul 04 01:21:36 +0000 2018,It’s the little things,#,@,104,21
1121294423906758656,liamgallagher,Thu Apr 25 06:06:37 +0000 2019,@OfficialMisty80 @kfurlong45 Oh yeah,#,@OfficialMisty80@kfurlong45@,173,14
1121293799366565890,liamgallagher,Thu Apr 25 06:04:09 +0000 2019,@JoshTheOddEyes You never know,#,@JoshTheOddEyes@,216,16
1121293570558889989,liamgallagher,Thu Apr 25 06:03:14 +0000 2019,@kfurlong45 Yes I’ll be playing new single and you’ll be loving it as it is the bollox,#,@kfurlong45@,188,19
1121293386617630720,liamgallagher,Thu Apr 25 06:02:30 +0000 2019,@raidyourhead As long as we don’t arsed what they do,#,@raidyourhead@,149,10
1121293231780716545,liamgallagher,Thu Apr 25 06:01:53 +0000 2019,@garrickledford Sky blue,#,@garrickledford@,193,18
1121293149509492736,liamgallagher,Thu Apr 25 06:01:34 +0000 2019,@snixxxxx Who the little fella,#,@snixxxxx@,122,8
1121291938991353856,liamgallagher,Thu Apr 25 05:56:45 +0000 2019,@BroadyShabba Your very welcome,#,@BroadyShabba@,121,10
1121291867780464640,liamgallagher,Thu Apr 25 05:56:28 +0000 2019,@MerklVaclav You what,#,@MerklVaclav@,297,16
1121291785509249025,liamgallagher,Thu Apr 25 05:56:08 +0000 2019,@RobertRLawrence Depends,#,@RobertRLawrence@,138,12
1121291457321631744,liamgallagher,Thu Apr 25 05:54:50 +0000 2019,@Marti272 Yeah lovely fella,#,@Marti272@,255,14
1121291318666375169,liamgallagher,Thu Apr 25 05:54:17 +0000 2019,@irishkev85 Ooh,#,@irishkev85@,146,8
1121291274219339776,liamgallagher,Thu Apr 25 05:54:07 +0000 2019,@hnannida Who knows what goes on inside his BIGHEAD,#,@hnannida@,437,46
1121291048825827328,liamgallagher,Thu Apr 25 05:53:13 +0000 2019,@sugarspunsist3r Don’t worry bout those 4 idiots,#,@sugarspunsist3r@,426,43
1121290837676236800,liamgallagher,Thu Apr 25 05:52:22 +0000 2019,@heIIomanchester Amazing,#,@heIIomanchester@,306,18
1121290304794054656,liamgallagher,Thu Apr 25 05:50:15 +0000 2019,@FloWizzl 3 points,#,@FloWizzl@,290,37
1121290198149750784,liamgallagher,Thu Apr 25 05:49:50 +0000 2019,@DawnDowning We’re taking care of buisness,#,@DawnDowning@,146,12
1121290033858842629,liamgallagher,Thu Apr 25 05:49:11 +0000 2019,@WMJAIII We’re all  really well thanx,#,@WMJAIII@,205,12
1121289721622278144,liamgallagher,Thu Apr 25 05:47:56 +0000 2019,@CowenMatt MCFC,#,@CowenMatt@,302,31
1121289637404844032,liamgallagher,Thu Apr 25 05:47:36 +0000 2019,@sup_ernova_ Other way round he met me he’s a dude,#,@sup_ernova_@,157,12
1121289488540499968,liamgallagher,Thu Apr 25 05:47:01 +0000 2019,@nicksugden I’m doing a little gig soon keep your ears pealed,#,@nicksugden@,276,36
1057806948601458688,MacMiller,Thu Nov 01 01:30:04 +0000 2018,"Mac Miller: A Celebration of Life. Like or retweet this tweet to donate to The Mac Miller Circles Fund, supporting… https://t.co/8GHXd3aj30",#,@,39017,18098
1057738990680506369,MacMiller,Wed Oct 31 21:00:01 +0000 2018,Join us tonight. https://t.co/s7cZYmYaJs,#,@,18164,5878
1056900965276647425,MacMiller,Mon Oct 29 13:30:01 +0000 2018,Join us for the livestream of Mac Miller: A Celebration of Life on 10/31 at 6:30pm PT. The event will benefit The M… https://t.co/t6YZBINIHF,#,@,28921,10907
1037932210836267009,MacMiller,Fri Sep 07 05:14:57 +0000 2018,RT @CraigSJ: I hung out with @MacMiller last month and talked about fame and anxiety and the making of 'Swimming.' https://t.co/MRx8J0zkh8,#,@CraigSJ@MacMiller@,0,10226
1037883095196680192,MacMiller,Fri Sep 07 01:59:47 +0000 2018,@CurrenSy_Spitta Ima just pull up to the venue 2 months early and start soundchecking,#,@CurrenSy_Spitta@,11999,1503
1037879990090489856,MacMiller,Fri Sep 07 01:47:27 +0000 2018,"Go get tickets for tour.

Thundercat
J.I.D.

I’m bringing a band.

The show is going to be special every night. 

I… https://t.co/5cuOn3ODcR",#,@,45236,6467
1037879124868517889,MacMiller,Fri Sep 07 01:44:00 +0000 2018,@desiresgrayson Sending you love,#,@,17378,2084
1037875356521263104,MacMiller,Fri Sep 07 01:29:02 +0000 2018,I just wanna go on tour,#,@,162650,44579
1037793169180483584,MacMiller,Thu Sep 06 20:02:27 +0000 2018,Hurt Feelings (Live @ The Hotel Cafè) - https://t.co/uxj4TC0R3P,#,@,8846,2613
1037732028152668160,MacMiller,Thu Sep 06 15:59:30 +0000 2018,"This is a solid reading experience. 

♥️ https://t.co/UWMjQBy784",#,@,9446,1403
1036317473279074304,MacMiller,Sun Sep 02 18:18:34 +0000 2018,@LilpTV No it doesn’t,#,@LilpTV@,566,51
1035948978141978624,MacMiller,Sat Sep 01 17:54:18 +0000 2018,extremely well rested,#,@,55342,22240
1035946867949879297,MacMiller,Sat Sep 01 17:45:54 +0000 2018,Go listen to Dylan Reynolds - No Control. It’s a beautiful song. Thank you.,#,@,9276,1405
1035619291012288515,MacMiller,Fri Aug 31 20:04:14 +0000 2018,@TierraWhack https://t.co/TmLeLSAJrK,#,@TierraWhack@,1035,188
1035618063985475584,MacMiller,Fri Aug 31 19:59:21 +0000 2018,@TierraWhack Taco Bell has a lot of great choices at great prices,#,@TierraWhack@,1228,252
1035604131380060160,MacMiller,Fri Aug 31 19:04:00 +0000 2018,"Hey, I’m with my friends talking about things, go listen. https://t.co/LwY56EZUYV",#,@,7423,1127
1035433186665234432,MacMiller,Fri Aug 31 07:44:43 +0000 2018,@rembert Love u dude,#,@rembert@,259,19
1035256345170067456,MacMiller,Thu Aug 30 20:02:01 +0000 2018,@snohaalegra I think it’s a pretty solid theory,#,@snohaalegra@,160,6
1035056763207213056,MacMiller,Thu Aug 30 06:48:57 +0000 2018,"always remember

picking the correct shirt can do unbelievable things for your day",#,@,73226,24149
1034595226965299200,MacMiller,Wed Aug 29 00:14:58 +0000 2018,@gracelove_xoxo ♥️,#,@gracelove_xoxo@,113,7
1120393228073742337,Neilyoung,Mon Apr 22 18:25:36 +0000 2019,Daily archival posts like these Buffalo Springfield shots &amp; all upcoming announcements are now coming from… https://t.co/V7ovpNeJeh,#,@,394,80
1117858511508000768,Neilyoung,Mon Apr 15 18:33:32 +0000 2019,For the last few months I've been living at @NeilYoungNYA. This will become a permanent move next month. It's all m… https://t.co/WOPUZw22ew,#,@NeilYoungNYA@,501,96
1076187354627538944,Neilyoung,Fri Dec 21 18:47:14 +0000 2018,"RT @NeilYoungNYA: LAUNCHING: Revolutionary #HiRes App &amp; unlimited memberships on https://t.co/CEtFyVCHKB. If you like my #music, this is th…",#HiRes#music#,@NeilYoungNYA@,0,178
1075588824149999616,Neilyoung,Thu Dec 20 03:08:53 +0000 2018,"Check out my archives @neilyoungNYA tomorrow 10am PT 
I will have a special message for you https://t.co/CXkJp7Zmgc",#,@NeilYoungNYA@,484,92
1072991496276598785,Neilyoung,Wed Dec 12 23:08:02 +0000 2018,"RT @NeilYoungNYA: January 23rd to 29th - 5 intimate solo shows in Milwaukee, Madison, and Minneapolis.

Big M Theater tour…five amazing sho…",#,@NeilYoungNYA@,0,52
1070775930266603520,Neilyoung,Thu Dec 06 20:24:10 +0000 2018,Visit @NeilYoungNYA for more... #NeilYoungArchives https://t.co/3qz8XcPPGS,#NeilYoungArchives#,@NeilYoungNYA@,415,93
1068581147146280960,Neilyoung,Fri Nov 30 19:02:53 +0000 2018,"RT @NeilYoungNYA: TODAY– My new album, ‘Songs for Judy’ is playing in Hi Res exclusively on https://t.co/Lw3ovmyasT

It’s full of close-up…",#,@NeilYoungNYA@,0,122
1068581131044380672,Neilyoung,Fri Nov 30 19:02:49 +0000 2018,RT @NeilYoungNYA: #SongsforJudy arrives tomorrow. Be with me in Atlanta when I first see Judy. I was trying to do an encore. She looked at…,#SongsforJudy#,@NeilYoungNYA@,0,48
1062057570494427140,Neilyoung,Mon Nov 12 19:00:31 +0000 2018,"RT @NeilYoungNYA: As my gift, on this my seventy-third birthday, I want to share this archives gem with you... https://t.co/tor50WKQ1A http…",#,@NeilYoungNYA@,0,458
1059810836305170440,Neilyoung,Tue Nov 06 14:12:48 +0000 2018,"RT @NeilYoungNYA: DT does not have my permission to use the song ‘Rockin' in the Free World’ at his appearances. Legally, he has the right…",#,@NeilYoungNYA@,0,370
1057688557752483840,Neilyoung,Wed Oct 31 17:39:37 +0000 2018,https://t.co/ph4qrIIHh7,#,@,1490,565
1057687203038474240,Neilyoung,Wed Oct 31 17:34:14 +0000 2018,"RT @CSGV: .@Neilyoung &amp; @dhlovelife sent us this emotional live version of ""Ohio"" to inspire people to get out to the polls in six days and…",#,@CSGV@Neilyoung@dhlovelife@,0,102
1010396186283393024,Neilyoung,Sat Jun 23 05:36:37 +0000 2018,Rolling to @arroyosecowknd tomorrow with #potr. Turn on the LOVE sign! https://t.co/WOxSz4dJXn,#potr#,@arroyosecowknd@,1445,251
995362982065401856,Neilyoung,Sat May 12 18:00:02 +0000 2018,This note’s for you...  https://t.co/bo6zA1nPW1 https://t.co/aB71ep9OMV,#,@,1689,372
988794956121755653,Neilyoung,Tue Apr 24 15:01:03 +0000 2018,Welcome to Miami Beach. Everything is cheaper than it looks. ROXY tonight's the night live (available now)… https://t.co/bYNjFIPJiW,#,@,1173,266
988147070484664320,Neilyoung,Sun Apr 22 20:06:35 +0000 2018,#EarthDay2018 🌎 https://t.co/BUG25WlaRC,#EarthDay2018#,@,600,166
987686643451674634,Neilyoung,Sat Apr 21 13:37:00 +0000 2018,I love my record store! support yours &amp; pick up ROXY - Tonight's the Night Live! today on Record Store Day… https://t.co/XaPnEwmXo1,#,@,982,215
987360765349838848,Neilyoung,Fri Apr 20 16:02:05 +0000 2018,"peace 4/20 
Thanks for loving PARADOX - movie on netflix, sound track available now &amp; hear it in hi res on  NYA https://t.co/7ibtm3WQUV",#,@,1169,219
986696627833327616,Neilyoung,Wed Apr 18 20:03:02 +0000 2018,RT @aegpresents: Here’s a new video from @arroyosecowknd headliner @Neilyoung + Promise of the Real. We think you’ll like it.,#,@aegpresents@arroyosecowknd@Neilyoung@,0,109
981534711779504129,Neilyoung,Wed Apr 04 14:11:25 +0000 2018,"Outlaw Music ticket Pre-Sale!
Neil + The Real joining Willie at Saratoga Springs, NY September 23rd,2018 to have so… https://t.co/uIRsRwDrKr",#,@,389,111
